label,message,clean_message
0,Great escape. I fancy the bridge but needs her lager. See you tomo ,great escape fancy bridge need lager see tomo
1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,want new video handset anytime network min half price line rental camcorder reply call delivery tomorrow
0,I know you are. Can you pls open the back?,know pls open back
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",sorry ill call later meeting thing related trade please call arul ltgt
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,u really pig leh sleep much dad wake smth eat lunch today
0,How do you plan to manage that,plan manage
0,Do you still have the grinder?,still grinder
0,1 in cbe. 2 in chennai.,cbe chennai
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,yar lor wait mum finish sch lunch lor whole morning stay home clean room room quite clean hee
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,private account statement show unredeemed point call identifier code expires
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity
0,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",sound gd haha wah u yan jiu fast liao
0,What you doing?how are you?,doinghow
0,Lol that's different. I don't go trying to find every real life photo you ever took.,lol thats different dont go trying find every real life photo ever took
0,"Awesome, think we can get an 8th at usf some time tonight?",awesome think get th usf time tonight
0,So when do you wanna gym harri,wan na gym harri
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,important information orange user xxxxxx today ur lucky day find log onto there fantastic prizeawaiting
0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,dunno lei might b eatin wif frens wan eat wait lar
0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,take didnt phone callon friday assume wont year
0,Do you always celebrate NY's with your family ?,always celebrate ny family
1,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",free ring tone text polys every week get new tone yr wk
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,get ur st ringtone free reply msg tone gr top tone phone every week per wk opt send stop
0,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd
0,"I've got ten bucks, jay is being noncomittal",ive got ten buck jay noncomittal
0,How was txting and driving,txting driving
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
0,Hi..i got the money da:),hii got money da
0,"The table's occupied, I'm waiting by the tree",table occupied im waiting tree
0,Where are you?when wil you reach here?,youwhen wil reach
0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,let snow let snow kind weather brings ppl together friendship grow
0,"Vikky, come around  &lt;TIME&gt; ..",vikky come around lttimegt
0,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh there kb lesson tonight
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",good afternoon sunshine dawn day refreshed happy alive breathe air smile think love always
0,Ok..,ok
1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,win shopping spree every week starting play text store skilgme tscswinawk age perweeksub
0,Just sleeping..and surfing,sleepingand surfing
1,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,ur tonexs subscription renewed charged choose polys month billing msg
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",send ur birthdate month year tel u ur life partner name method calculation reply must
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas iscoming ur awarded either cd gift voucher free entry r weekly draw txt music tnc
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,nokia get win free auction take part send nokia hgsuitelands rowwjhl
0,Well welp is sort of a semiobscure internet thing,well welp sort semiobscure internet thing
0,Hey now am free you can call me.,hey free call
0,K.k:)advance happy pongal.,kkadvance happy pongal
0,"Customer place, i wil cal u sir.",customer place wil cal u sir
0,"When you just put in the + sign, choose my number and the pin will show. Right?",put sign choose number pin show right
0,"idc get over here, you are not weaseling your way out of this shit twice in a row",idc get weaseling way shit twice row
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,pls stop bootydelious f inviting friend reply yes see stop send stop frnd
0,Pls speak to that customer machan.,pls speak customer machan
0,I dont know exactly could you ask chechi.,dont know exactly could ask chechi
0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,hey darlin pick u college u tell wen mt love pete xx
0,How long does applebees fucking take,long applebees fucking take
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,new textbuddy chat horny guy ur area p free receive search postcode gaytextbuddycom txt one name rpl stop cnl
0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",last thing ever wanted hurt didnt think would youd laugh embarassed delete tag keep going far knew wasnt even fact even felt like would hurt show really dont know messy wednesday wasnt bad problem time clean choose skype take picture sleep want go dont mind thing dont make bed throw laundry top cant friend house im embarassed there underwear bra strewn bed pillow floor thats something else used good least making bed
0,Lol no. Just trying to make your day a little more interesting,lol trying make day little interesting
1,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",stop club tone replying stop mix see mytonecomenjoy html term club tone cost gbpweek mfl po box mk wt
0,What is this 'hex' place you talk of? Explain!,hex place talk explain
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,ur cashbalance currently pound maximize ur cashin send go pmsg cc hgsuitelands rowwjhl
0,Talk to g and x about that,talk g x
0,Do you work all this week ?,work week
0,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",want mapquest something look usf dogwood drive thats tiny street parking lot
